Year,Municipality,Variety,Farms,Acres,Yield_bu_ac,Reported
2022,WHITEHEAD,AAC BRANDON (BW 932),43,16014.0,53.5,TRUE
2022,WHITEHEAD,AAC ELIE(BW931),,,,FALSE
2022,WHITEHEAD,AAC STARBUCK <SECAN>,9,2334.0,57.9,TRUE
2022,WHITEHEAD,AAC WHEATLAND <SECAN>,7,4644.0,60.8,TRUE
2022,WHITEHEAD,SY CAST,,,,FALSE
2022,WHITEMOUTH,AAC BRANDON (BW 932),4,831.0,43.2,TRUE
2022,WHITEMOUTH,AAC STARBUCK <SECAN>,4,2608.0,57.6,TRUE
2022,WHITEMOUTH,GLENN,,,,FALSE
2022,WHITEMOUTH,SHELLY,,,,FALSE
2022,WHITEMOUTH,SY CAST,4,629.0,48.9,TRUE
2022,WINNIPEG,AAC BRANDON (BW 932),6,1467.0,63.7,TRUE
2022,WINNIPEG,AAC STARBUCK <SECAN>,6,2149.0,68.5,TRUE
2022,WINNIPEG,AAC VIEWFIELD <FP GENETICS>|BW965| EXP,,,,FALSE
2022,WINNIPEG,CS DAYBREAK <CANTERRA>,,,,FALSE
2022,WOODLANDS,AAC BRANDON (BW 932),32,9569.0,65.7,TRUE
2022,WOODLANDS,AAC ELIE(BW931),,,,FALSE
2022,WOODLANDS,AAC LEROY VB <ALLIANCE>,5,628.0,62.6,TRUE
2022,WOODLANDS,AAC STARBUCK <SECAN>,29,9903.0,67.7,TRUE
2022,WOODLANDS,CARBERRY (BW874),,,,FALSE
2022,WOODLANDS,CDC OSLER (PT555),,,,FALSE
2022,WOODLANDS,CDC PLENTIFUL (PT580),,,,FALSE
2022,WOODLANDS,SY TORACH <SYNGENTA>,,,,FALSE
2022,YELLOWHEAD,AAC BRANDON (BW 932),15,6490.1,51.6,TRUE
2022,YELLOWHEAD,AAC ELIE(BW931),,,,FALSE
2022,YELLOWHEAD,AAC HOCKLEY |BW5044|,,,,FALSE
2022,YELLOWHEAD,AAC HODGE |BW1069|,,,,FALSE
2022,YELLOWHEAD,AAC LEROY VB <ALLIANCE>,4,2339.0,57.8,TRUE
2022,YELLOWHEAD,AAC REDBERRY,21,5059.0,56.6,TRUE
2022,YELLOWHEAD,AAC REDWATER (PT457),,,,FALSE
2022,YELLOWHEAD,AAC STARBUCK <SECAN>,22,9682.0,61.8,TRUE
2022,YELLOWHEAD,AAC VIEWFIELD <FP GENETICS>|BW965| EXP,,,,FALSE
2022,YELLOWHEAD,AAC WHEATLAND <SECAN>,25,14236.0,70.4,TRUE
2022,YELLOWHEAD,BOLLES <SEED DEPOT>,9,6288.0,65.0,TRUE
2022,YELLOWHEAD,ROBLIN,,,,FALSE
2022,YELLOWHEAD,SY GABBRO <SYNGENTA>,,,,FALSE
2022,YELLOWHEAD,SY TORACH <SYNGENTA>,,,,FALSE
2023,ALEXANDER,AAC BRANDON (BW 932),,,,FALSE
2023,ALEXANDER,AAC LEROY VB <ALLIANCE>,,,,FALSE
2023,ALEXANDER,AAC REDBERRY,,,,FALSE
2023,ALEXANDER,AAC STARBUCK <SECAN>,,,,FALSE
2023,ALEXANDER,AAC VIEWFIELD <FP GENETICS>|BW965| EXP,4,2949.0,84.2,TRUE
2023,ALEXANDER,CARDALE (BW429),,,,FALSE
2023,ALEXANDER,GLENN,,,,FALSE
2023,ALEXANDER,SY CAST,,,,FALSE
2023,ALONSA,AAC BRANDON (BW 932),12,4572.0,55.7,TRUE
2023,ALONSA,AAC ELIE(BW931),,,,FALSE
2023,ALONSA,AAC HODGE |BW1069|,,,,FALSE
2023,ALONSA,AAC REDBERRY,,,,FALSE
2023,ALONSA,AAC STARBUCK <SECAN>,,,,FALSE
2023,ALONSA,AAC VIEWFIELD <FP GENETICS>|BW965| EXP,,,,FALSE
2023,ALONSA,AC BARRIE (BW 661),,,,FALSE
2023,ARGYLE,AAC BRANDON (BW 932),50,20205.2,57.6,TRUE
2023,ARGYLE,AAC HOCKLEY |BW5044|,3,588.0,64.6,TRUE
2023,ARGYLE,AAC HODGE |BW1069|,8,1514.0,67.8,TRUE
2023,ARGYLE,AAC STARBUCK <SECAN>,22,10506.0,59.3,TRUE
2023,ARGYLE,AAC WHEATLAND <SECAN>,,,,FALSE
2023,ARGYLE,AC BARRIE (BW 661),,,,FALSE
2023,ARGYLE,CARDALE (BW429),,,,FALSE
2023,ARGYLE,HARVEST (BW259),,,,FALSE
2023,ARGYLE,SY CAST,,,,FALSE
2023,ARMSTRONG,AAC BRANDON (BW 932),8,1136.0,46.3,TRUE
2023,ARMSTRONG,AAC HOCKLEY |BW5044|,,,,FALSE
2023,ARMSTRONG,AAC LEROY VB <ALLIANCE>,,,,FALSE
2023,ARMSTRONG,AAC STARBUCK <SECAN>,,,,FALSE
2023,ARMSTRONG,CARBERRY (BW874),,,,FALSE
2023,ARMSTRONG,CDC HUGHES <CPSC> |PT588|,,,,FALSE
2023,BIFROST-RIVERTON,AAC BRANDON (BW 932),32,11680.0,60.3,TRUE
2023,BIFROST-RIVERTON,AAC HOCKLEY |BW5044|,28,8005.3,60.2,TRUE
2023,BIFROST-RIVERTON,AAC STARBUCK <SECAN>,14,6383.0,58.9,TRUE
2023,BIFROST-RIVERTON,AAC VIEWFIELD <FP GENETICS>|BW965| EXP,15,5118.0,69.9,TRUE
2023,BIFROST-RIVERTON,AC BARRIE (BW 661),,,,FALSE
2023,BIFROST-RIVERTON,CDC HUGHES <CPSC> |PT588|,,,,FALSE
2023,BIFROST-RIVERTON,CDC STANLEY (BW880),,,,FALSE
2023,BIFROST-RIVERTON,CDC TEAL (BW 616),,,,FALSE
2023,BIFROST-RIVERTON,CS DAYBREAK <CANTERRA>,15,7374.0,58.3,TRUE
2023,BIFROST-RIVERTON,SY MANNESS,4,1070.0,68.8,TRUE
2023,BIFROST-RIVERTON,SY TORACH <SYNGENTA>,5,871.0,73.9,TRUE
2023,BOISSEVAIN-MORTON,AAC BRANDON (BW 932),32,16341.0,69.9,TRUE
2023,BOISSEVAIN-MORTON,AAC BROADACRES <PROVEN>,,,,FALSE
2023,BOISSEVAIN-MORTON,AAC ELIE(BW931),3,1355.0,70.8,TRUE
2023,BOISSEVAIN-MORTON,AAC HOCKLEY |BW5044|,18,5407.0,68.3,TRUE
2023,BOISSEVAIN-MORTON,AAC HODGE |BW1069|,13,3162.0,71.3,TRUE
2023,BOISSEVAIN-MORTON,AAC LEROY VB <ALLIANCE>,3,619.0,62.4,TRUE
2023,BOISSEVAIN-MORTON,AAC REDBERRY,,,,FALSE
2023,BOISSEVAIN-MORTON,AAC STARBUCK <SECAN>,11,6235.0,70.2,TRUE
2023,BOISSEVAIN-MORTON,AAC TISDALE (PT250),,,,FALSE
2023,BOISSEVAIN-MORTON,AAC WHEATLAND <SECAN>,26,14031.0,70.3,TRUE
2023,BOISSEVAIN-MORTON,SY MANNESS,,,,FALSE
2023,BRENDA-WASKADA,AAC BRANDON (BW 932),43,32477.0,56.7,TRUE
2023,BRENDA-WASKADA,AAC ELIE(BW931),13,5053.0,44.5,TRUE
2023,BRENDA-WASKADA,AAC HOCKLEY |BW5044|,,,,FALSE
2023,BRENDA-WASKADA,AAC HODGE |BW1069|,4,1376.0,49.6,TRUE
2023,BRENDA-WASKADA,AAC REDBERRY,4,1875.0,48.7,TRUE
2023,BRENDA-WASKADA,AAC STARBUCK <SECAN>,4,2643.0,61.0,TRUE
2023,BRENDA-WASKADA,AAC WHEATLAND <SECAN>,9,4974.0,57.3,TRUE
2023,BRENDA-WASKADA,BOLLES <SEED DEPOT>,,,,FALSE
2023,BRENDA-WASKADA,CDC PLENTIFUL (PT580),,,,FALSE
2023,BRENDA-WASKADA,SY TORACH <SYNGENTA>,,,,FALSE
2023,BROKENHEAD,AAC BRANDON (BW 932),18,4101.0,50.5,TRUE
2023,BROKENHEAD,AAC BROADACRES <PROVEN>,,,,FALSE
2023,BROKENHEAD,AAC ELIE(BW931),,,,FALSE
2023,BROKENHEAD,AAC HOCKLEY |BW5044|,5,599.0,74.4,TRUE
2023,BROKENHEAD,AAC HODGE |BW1069|,,,,FALSE
2023,BROKENHEAD,AAC LEROY VB <ALLIANCE>,,,,FALSE
2023,BROKENHEAD,AAC STARBUCK <SECAN>,4,2263.0,74.7,TRUE
2023,BROKENHEAD,AAC VIEWFIELD <FP GENETICS>|BW965| EXP,27,9412.0,73.9,TRUE
2023,BROKENHEAD,BOLLES <SEED DEPOT>,4,597.0,58.5,TRUE
2023,BROKENHEAD,CARBERRY (BW874),3,930.0,53.5,TRUE
2023,BROKENHEAD,CARDALE (BW429),,,,FALSE
2023,BROKENHEAD,GLENN,,,,FALSE
2023,BROKENHEAD,SY CAST,8,844.0,40.3,TRUE
2023,CARTIER,AAC BRANDON (BW 932),28,14254.0,68.3,TRUE
2023,CARTIER,AAC BROADACRES <PROVEN>,,,,FALSE
2023,CARTIER,AAC HOCKLEY |BW5044|,5,1285.0,70.9,TRUE
2023,CARTIER,AAC HODGE |BW1069|,,,,FALSE
2023,CARTIER,AAC STARBUCK <SECAN>,23,8367.0,75.0,TRUE
2023,CARTIER,AAC VIEWFIELD <FP GENETICS>|BW965| EXP,,,,FALSE
2023,CARTIER,AC BARRIE (BW 661),,,,FALSE
2023,CARTIER,SY GABBRO <SYNGENTA>,,,,FALSE
2023,CARTIER,SY MANNESS,,,,FALSE
2023,CARTWRIGHT-ROBLIN,AAC BRANDON (BW 932),26,10441.0,54.6,TRUE
2023,CARTWRIGHT-ROBLIN,AAC BROADACRES <PROVEN>,,,,FALSE
2023,CARTWRIGHT-ROBLIN,AAC CAMERON VB <CANTERRA>,,,,FALSE
2023,CARTWRIGHT-ROBLIN,AAC HOCKLEY |BW5044|,,,,FALSE
2023,CARTWRIGHT-ROBLIN,AAC HODGE |BW1069|,3,572.0,54.5,TRUE
2023,CARTWRIGHT-ROBLIN,AAC LEROY VB <ALLIANCE>,,,,FALSE
2023,CARTWRIGHT-ROBLIN,AAC REDBERRY,3,727.0,53.9,TRUE
2023,CARTWRIGHT-ROBLIN,AAC STARBUCK <SECAN>,19,5995.0,59.5,TRUE
2023,CARTWRIGHT-ROBLIN,AAC WHEATLAND <SECAN>,17,4859.0,52.5,TRUE
2023,CARTWRIGHT-ROBLIN,HARVEST (BW259),,,,FALSE
2023,CLANWILLIAM-ERICKSON,AAC BRANDON (BW 932),4,1236.0,68.5,TRUE
2023,CLANWILLIAM-ERICKSON,AAC HOCKLEY |BW5044|,3,1620.0,58.7,TRUE
2023,CLANWILLIAM-ERICKSON,AAC LEROY VB <ALLIANCE>,,,,FALSE
2023,CLANWILLIAM-ERICKSON,AAC REDBERRY,3,685.0,38.4,TRUE
2023,CLANWILLIAM-ERICKSON,AAC REDSTAR <SECAN> |PT488|,,,,FALSE
2023,CLANWILLIAM-ERICKSON,AAC STARBUCK <SECAN>,7,2789.0,73.0,TRUE
2023,CLANWILLIAM-ERICKSON,AAC WHEATLAND <SECAN>,,,,FALSE
2023,CLANWILLIAM-ERICKSON,CDC LANDMARK,,,,FALSE
2023,CLANWILLIAM-ERICKSON,SY CAST,,,,FALSE
2023,COLDWELL,AAC BRANDON (BW 932),,,,FALSE
2023,COLDWELL,AAC ELIE(BW931),,,,FALSE
2023,COLDWELL,AAC HOCKLEY |BW5044|,,,,FALSE
2023,COLDWELL,AAC VIEWFIELD <FP GENETICS>|BW965| EXP,,,,FALSE
2023,CORNWALLIS,AAC BRANDON (BW 932),27,7387.0,57.5,TRUE
2023,CORNWALLIS,AAC ELIE(BW931),,,,FALSE
2023,CORNWALLIS,AAC STARBUCK <SECAN>,5,1173.0,48.7,TRUE
2023,CORNWALLIS,AAC VIEWFIELD <FP GENETICS>|BW965| EXP,,,,FALSE
2023,CORNWALLIS,AAC WHEATLAND <SECAN>,5,2349.0,82.8,TRUE
2023,CORNWALLIS,BOLLES <SEED DEPOT>,,,,FALSE
2023,DAUPHIN,AAC BRANDON (BW 932),42,19270.0,54.6,TRUE
2023,DAUPHIN,AAC HOCKLEY |BW5044|,,,,FALSE
2023,DAUPHIN,AAC HODGE |BW1069|,,,,FALSE
2023,DAUPHIN,AAC REDBERRY,5,2923.0,58.6,TRUE
2023,DAUPHIN,AAC STARBUCK <SECAN>,22,7882.0,60.6,TRUE
2023,DAUPHIN,AAC TISDALE (PT250),4,745.0,53.1,TRUE
2023,DAUPHIN,AAC VIEWFIELD <FP GENETICS>|BW965| EXP,11,5115.0,60.8,TRUE
2023,DAUPHIN,AAC WHEATLAND <SECAN>,18,7000.5,54.1,TRUE
2023,DAUPHIN,CARDALE (BW429),3,2312.0,66.1,TRUE
2023,DAUPHIN,CDC VR MORRIS (BW423),,,,FALSE
2023,DAUPHIN,COLUMBUS,,,,FALSE
2023,DAUPHIN,GLENN,,,,FALSE
2023,DAUPHIN,SY MANNESS,,,,FALSE
2023,DAUPHIN,WASKADA (BW 357),,,,FALSE
2023,DELORAINE-WINCHESTER,AAC BRANDON (BW 932),32,15475.0,61.8,TRUE
2023,DELORAINE-WINCHESTER,AAC ELIE(BW931),4,5994.0,82.2,TRUE
2023,DELORAINE-WINCHESTER,AAC HOCKLEY |BW5044|,4,1318.0,61.9,TRUE
2023,DELORAINE-WINCHESTER,AAC HODGE |BW1069|,,,,FALSE
2023,DELORAINE-WINCHESTER,AAC LEROY VB <ALLIANCE>,,,,FALSE
2023,DELORAINE-WINCHESTER,AAC REDBERRY,,,,FALSE
2023,DELORAINE-WINCHESTER,AAC STARBUCK <SECAN>,5,2053.0,72.3,TRUE
2023,DELORAINE-WINCHESTER,AAC WHEATLAND <SECAN>,5,949.0,73.5,TRUE
2023,DELORAINE-WINCHESTER,CARBERRY (BW874),,,,FALSE
2023,DELORAINE-WINCHESTER,SY CAST,,,,FALSE
2023,DESALABERRY,AAC BRANDON (BW 932),29,10848.0,48.6,TRUE
2023,DESALABERRY,AAC HOCKLEY |BW5044|,,,,FALSE
2023,DESALABERRY,AAC HODGE |BW1069|,,,,FALSE
2023,DESALABERRY,AAC STARBUCK <SECAN>,20,9153.0,52.6,TRUE
2023,DESALABERRY,AAC TISDALE (PT250),,,,FALSE
2023,DESALABERRY,AAC VIEWFIELD <FP GENETICS>|BW965| EXP,,,,FALSE
2023,DESALABERRY,AC BARRIE (BW 661),,,,FALSE
2023,DESALABERRY,CARDALE (BW429),,,,FALSE
2023,DESALABERRY,CS DAYBREAK <CANTERRA>,,,,FALSE
2023,DESALABERRY,SY MANNESS,,,,FALSE
2023,DUFFERIN,AAC BRANDON (BW 932),39,11133.0,51.0,TRUE
2023,DUFFERIN,AAC HOCKLEY |BW5044|,18,4886.0,54.2,TRUE
2023,DUFFERIN,AAC HODGE |BW1069|,,,,FALSE
2023,DUFFERIN,AAC LEROY VB <ALLIANCE>,8,1830.0,45.2,TRUE
2023,DUFFERIN,AAC REDBERRY,,,,FALSE
2023,DUFFERIN,AAC STARBUCK <SECAN>,23,5168.0,53.7,TRUE
2023,DUFFERIN,AAC WHEATLAND <SECAN>,,,,FALSE
2023,DUFFERIN,BOLLES <SEED DEPOT>,,,,FALSE
2023,DUFFERIN,SY GABBRO <SYNGENTA>,,,,FALSE
2023,DUFFERIN,SY MANNESS,,,,FALSE
2023,EAST ST PAUL,AAC STARBUCK <SECAN>,,,,FALSE
2023,ELLICE-ARCHIE,AAC BRANDON (BW 932),7,3726.0,53.8,TRUE
2023,ELLICE-ARCHIE,AAC ELIE(BW931),,,,FALSE
2023,ELLICE-ARCHIE,AAC HOCKLEY |BW5044|,3,1023.0,72.0,TRUE
2023,ELLICE-ARCHIE,AAC HODGE |BW1069|,,,,FALSE
2023,ELLICE-ARCHIE,AAC LEROY VB <ALLIANCE>,6,1190.0,48.4,TRUE
2023,ELLICE-ARCHIE,AAC REDBERRY,,,,FALSE
2023,ELLICE-ARCHIE,AAC STARBUCK <SECAN>,15,8047.0,53.9,TRUE
2023,ELLICE-ARCHIE,AAC WHEATLAND <SECAN>,12,8328.0,57.0,TRUE
2023,ELLICE-ARCHIE,BOLLES <SEED DEPOT>,,,,FALSE
2023,ELLICE-ARCHIE,CDC PLENTIFUL (PT580),,,,FALSE
2023,ELLICE-ARCHIE,COLUMBUS,,,,FALSE
2023,ELLICE-ARCHIE,SY MANNESS,,,,FALSE
2023,ELLICE-ARCHIE,SY TORACH <SYNGENTA>,,,,FALSE
2023,ELTON,AAC BRANDON (BW 932),39,19214.0,78.6,TRUE
2023,ELTON,AAC HOCKLEY |BW5044|,5,988.0,76.1,TRUE
2023,ELTON,AAC HODGE |BW1069|,3,773.0,77.6,TRUE
2023,ELTON,AAC STARBUCK <SECAN>,24,12285.0,75.9,TRUE
2023,ELTON,AAC WHEATLAND <SECAN>,6,1954.0,79.2,TRUE
2023,EMERSON-FRANKLIN,AAC BRANDON (BW 932),34,15284.0,70.2,TRUE
2023,EMERSON-FRANKLIN,AAC STARBUCK <SECAN>,15,5021.0,69.1,TRUE
2023,EMERSON-FRANKLIN,AAC WHEATLAND <SECAN>,3,1475.0,80.6,TRUE
2023,EMERSON-FRANKLIN,AC BARRIE (BW 661),,,,FALSE
2023,EMERSON-FRANKLIN,SY MANNESS,,,,FALSE
2023,ETHELBERT,AAC BRANDON (BW 932),10,4111.0,52.8,TRUE
2023,ETHELBERT,AAC ELIE(BW931),,,,FALSE
2023,ETHELBERT,AAC STARBUCK <SECAN>,6,2466.0,45.4,TRUE
2023,ETHELBERT,AAC VIEWFIELD <FP GENETICS>|BW965| EXP,5,913.0,33.1,TRUE
2023,ETHELBERT,AAC WHEATLAND <SECAN>,,,,FALSE
2023,ETHELBERT,CARDALE (BW429),,,,FALSE
2023,ETHELBERT,CDC ORTONA <PROVEN>,,,,FALSE
2023,ETHELBERT,CDC STANLEY (BW880),,,,FALSE
2023,ETHELBERT,CDC VR MORRIS (BW423),,,,FALSE
2023,ETHELBERT,SY MANNESS,,,,FALSE
2023,FISHER,AAC BRANDON (BW 932),26,5350.0,58.9,TRUE
2023,FISHER,AAC HOCKLEY |BW5044|,7,2749.0,59.1,TRUE
2023,FISHER,AAC REDBERRY,,,,FALSE
2023,FISHER,AAC STARBUCK <SECAN>,8,2460.0,76.1,TRUE
2023,FISHER,AAC VIEWFIELD <FP GENETICS>|BW965| EXP,3,1482.0,77.5,TRUE
2023,FISHER,CDC HUGHES <CPSC> |PT588|,,,,FALSE
2023,FISHER,CDC ORTONA <PROVEN>,,,,FALSE
2023,FISHER,CDC STANLEY (BW880),,,,FALSE
2023,FISHER,CDC TEAL (BW 616),,,,FALSE
2023,FISHER,CS DAYBREAK <CANTERRA>,9,1941.0,42.9,TRUE
2023,FISHER,SY TORACH <SYNGENTA>,3,815.0,39.1,TRUE
2023,FISHER,THATCHER,,,,FALSE
2023,GILBERT PLAINS,5604HR CL (BW 878),,,,FALSE
2023,GILBERT PLAINS,AAC BRANDON (BW 932),22,7501.0,64.1,TRUE
2023,GILBERT PLAINS,AAC CAMERON VB <CANTERRA>,,,,FALSE
2023,GILBERT PLAINS,AAC ELIE(BW931),,,,FALSE
2023,GILBERT PLAINS,AAC HOCKLEY |BW5044|,6,884.0,63.1,TRUE
2023,GILBERT PLAINS,AAC LEROY VB <ALLIANCE>,,,,FALSE
2023,GILBERT PLAINS,AAC REDBERRY,22,14881.0,66.8,TRUE
2023,GILBERT PLAINS,AAC STARBUCK <SECAN>,13,5009.0,61.2,TRUE
2023,GILBERT PLAINS,AAC TISDALE (PT250),,,,FALSE
2023,GILBERT PLAINS,AAC VIEWFIELD <FP GENETICS>|BW965| EXP,15,7231.0,61.7,TRUE
2023,GILBERT PLAINS,AAC WHEATLAND <SECAN>,13,4236.0,51.3,TRUE
2023,GILBERT PLAINS,AC BARRIE (BW 661),,,,FALSE
2023,GILBERT PLAINS,AC DOMAIN (BW 148),,,,FALSE
2023,GILBERT PLAINS,BOLLES <SEED DEPOT>,4,1080.0,71.3,TRUE
2023,GILBERT PLAINS,CARDALE (BW429),,,,FALSE
2023,GILBERT PLAINS,CDC PLENTIFUL (PT580),,,,FALSE
2023,GILBERT PLAINS,CDC STANLEY (BW880),,,,FALSE
2023,GILBERT PLAINS,CDC VR MORRIS (BW423),,,,FALSE
2023,GILBERT PLAINS,SY MANNESS,,,,FALSE
2023,GIMLI,AAC BRANDON (BW 932),6,1806.0,73.3,TRUE
2023,GIMLI,AAC LEROY VB <ALLIANCE>,,,,FALSE
2023,GIMLI,AAC STARBUCK <SECAN>,,,,FALSE
2023,GIMLI,AAC VIEWFIELD <FP GENETICS>|BW965| EXP,,,,FALSE
2023,GIMLI,BOLLES <SEED DEPOT>,,,,FALSE
2023,GIMLI,CARDALE (BW429),,,,FALSE
2023,GIMLI,CDC HUGHES <CPSC> |PT588|,,,,FALSE
2023,GIMLI,CS DAYBREAK <CANTERRA>,,,,FALSE
2023,GIMLI,SY MANNESS,,,,FALSE
2023,GIMLI,SY TORACH <SYNGENTA>,,,,FALSE
2023,GLENBORO-SOUTH CYPRESS,5604HR CL (BW 878),,,,FALSE
2023,GLENBORO-SOUTH CYPRESS,AAC BRANDON (BW 932),26,9115.0,56.4,TRUE
2023,GLENBORO-SOUTH CYPRESS,AAC HOCKLEY |BW5044|,,,,FALSE
2023,GLENBORO-SOUTH CYPRESS,AAC HODGE |BW1069|,,,,FALSE
2023,GLENBORO-SOUTH CYPRESS,AAC STARBUCK <SECAN>,11,2245.0,61.5,TRUE
2023,GLENBORO-SOUTH CYPRESS,AAC WHEATLAND <SECAN>,,,,FALSE
2023,GLENBORO-SOUTH CYPRESS,SY MANNESS,,,,FALSE
2023,GLENELLA-LANSDOWNE,AAC BRANDON (BW 932),37,19770.0,59.0,TRUE
2023,GLENELLA-LANSDOWNE,AAC ELIE(BW931),,,,FALSE
2023,GLENELLA-LANSDOWNE,AAC HOCKLEY |BW5044|,5,969.0,60.9,TRUE
2023,GLENELLA-LANSDOWNE,AAC HODGE |BW1069|,9,2425.0,53.7,TRUE
2023,GLENELLA-LANSDOWNE,AAC LEROY VB <ALLIANCE>,,,,FALSE
2023,GLENELLA-LANSDOWNE,AAC REDBERRY,6,2726.0,50.9,TRUE
2023,GLENELLA-LANSDOWNE,AAC STARBUCK <SECAN>,17,5948.0,64.6,TRUE
2023,GLENELLA-LANSDOWNE,AAC TISDALE (PT250),,,,FALSE
2023,GLENELLA-LANSDOWNE,AAC VIEWFIELD <FP GENETICS>|BW965| EXP,4,931.0,48.4,TRUE
2023,GLENELLA-LANSDOWNE,AAC WHEATLAND <SECAN>,,,,FALSE
2023,GLENELLA-LANSDOWNE,BOLLES <SEED DEPOT>,,,,FALSE
2023,GRAHAMDALE,AAC BRANDON (BW 932),4,1279.0,41.9,TRUE
2023,GRAHAMDALE,AAC HOCKLEY |BW5044|,,,,FALSE
2023,GRAHAMDALE,AAC LEROY VB <ALLIANCE>,,,,FALSE
2023,GRAHAMDALE,AAC STARBUCK <SECAN>,4,2130.0,50.5,TRUE
2023,GRAHAMDALE,AAC VIEWFIELD <FP GENETICS>|BW965| EXP,,,,FALSE
2023,GRAHAMDALE,CS DAYBREAK <CANTERRA>,,,,FALSE
2023,GRANDVIEW,5604HR CL (BW 878),,,,FALSE
2023,GRANDVIEW,AAC BRANDON (BW 932),27,12815.0,68.9,TRUE
2023,GRANDVIEW,AAC HOCKLEY |BW5044|,12,2189.0,67.1,TRUE
2023,GRANDVIEW,AAC HODGE |BW1069|,5,892.0,61.7,TRUE
2023,GRANDVIEW,AAC LEROY VB <ALLIANCE>,,,,FALSE
2023,GRANDVIEW,AAC REDBERRY,13,5540.0,61.9,TRUE
2023,GRANDVIEW,AAC REDWATER (PT457),,,,FALSE
2023,GRANDVIEW,AAC STARBUCK <SECAN>,14,4347.0,64.2,TRUE
2023,GRANDVIEW,AAC TISDALE (PT250),,,,FALSE
2023,GRANDVIEW,AAC VIEWFIELD <FP GENETICS>|BW965| EXP,17,8815.0,60.7,TRUE
2023,GRANDVIEW,AAC WHEATLAND <SECAN>,24,8153.0,61.3,TRUE
2023,GRANDVIEW,BOLLES <SEED DEPOT>,11,4288.0,58.4,TRUE
2023,GRANDVIEW,CARDALE (BW429),,,,FALSE
2023,GRANDVIEW,CDC LANDMARK,,,,FALSE
2023,GRANDVIEW,CDC PLENTIFUL (PT580),,,,FALSE
2023,GRANDVIEW,SY MANNESS,,,,FALSE
2023,GRASSLAND,5605HR CL (BW918),,,,FALSE
2023,GRASSLAND,AAC BRANDON (BW 932),50,28360.0,61.8,TRUE
2023,GRASSLAND,AAC BROADACRES <PROVEN>,,,,FALSE
2023,GRASSLAND,AAC ELIE(BW931),,,,FALSE
2023,GRASSLAND,AAC HOCKLEY |BW5044|,10,2831.0,56.3,TRUE
2023,GRASSLAND,AAC HODGE |BW1069|,5,2600.0,63.6,TRUE
2023,GRASSLAND,AAC LEROY VB <ALLIANCE>,6,2281.0,59.6,TRUE
2023,GRASSLAND,AAC PREVAIL <ALLIANCE> |BW462|,,,,FALSE
2023,GRASSLAND,AAC REDBERRY,,,,FALSE
2023,GRASSLAND,AAC STARBUCK <SECAN>,7,4504.0,65.1,TRUE
2023,GRASSLAND,AAC TISDALE (PT250),,,,FALSE
2023,GRASSLAND,AAC WHEATLAND <SECAN>,24,10663.0,64.2,TRUE
2023,GREY,AAC BRANDON (BW 932),36,15549.0,56.9,TRUE
2023,GREY,AAC HOCKLEY |BW5044|,21,4256.0,54.7,TRUE
2023,GREY,AAC HODGE |BW1069|,3,840.0,60.8,TRUE
2023,GREY,AAC LEROY VB <ALLIANCE>,,,,FALSE
2023,GREY,AAC STARBUCK <SECAN>,31,10074.0,59.0,TRUE
2023,GREY,AAC VIEWFIELD <FP GENETICS>|BW965| EXP,,,,FALSE
2023,GREY,AAC WHEATLAND <SECAN>,5,1761.0,55.1,TRUE
2023,GREY,AC BARRIE (BW 661),,,,FALSE
2023,GREY,BOLLES <SEED DEPOT>,3,534.0,55.5,TRUE
2023,GREY,CARDALE (BW429),,,,FALSE
2023,GREY,SY GABBRO <SYNGENTA>,4,612.0,61.2,TRUE
2023,GREY,SY MANNESS,5,673.0,54.8,TRUE
2023,HAMIOTA,AAC BRANDON (BW 932),10,2317.0,66.1,TRUE
2023,HAMIOTA,AAC BROADACRES <PROVEN>,,,,FALSE
2023,HAMIOTA,AAC HOCKLEY |BW5044|,18,5788.5,76.1,TRUE
2023,HAMIOTA,AAC HODGE |BW1069|,10,2209.0,67.4,TRUE
2023,HAMIOTA,AAC LEROY VB <ALLIANCE>,,,,FALSE
2023,HAMIOTA,AAC REDBERRY,5,1562.0,73.3,TRUE
2023,HAMIOTA,AAC STARBUCK <SECAN>,25,9063.0,77.8,TRUE
2023,HAMIOTA,AAC WHEATLAND <SECAN>,25,8983.0,77.3,TRUE
2023,HAMIOTA,BOLLES <SEED DEPOT>,,,,FALSE
2023,HAMIOTA,CDC LANDMARK,,,,FALSE
2023,HAMIOTA,SY MANNESS,,,,FALSE
2023,HANOVER,AAC BRANDON (BW 932),28,8319.0,65.0,TRUE
2023,HANOVER,AAC HOCKLEY |BW5044|,3,572.0,78.4,TRUE
2023,HANOVER,AAC STARBUCK <SECAN>,4,788.0,72.7,TRUE
2023,HANOVER,CARDALE (BW429),,,,FALSE
2023,HARRISON PARK,5604HR CL (BW 878),,,,FALSE
2023,HARRISON PARK,AAC BRANDON (BW 932),11,3744.0,63.8,TRUE
2023,HARRISON PARK,AAC CAMERON VB <CANTERRA>,,,,FALSE
2023,HARRISON PARK,AAC HOCKLEY |BW5044|,8,3175.0,76.4,TRUE
2023,HARRISON PARK,AAC HODGE |BW1069|,,,,FALSE
2023,HARRISON PARK,AAC LEROY VB <ALLIANCE>,3,1306.0,56.8,TRUE
2023,HARRISON PARK,"AAC MAGNET |BW 1045, BJ14*A01135|",,,,FALSE
